"date","music","love","party","location","book"
"2016-11-03",4962622.14880973,4726610.73101856,3084034.01284433,"newyork","with_book"
"2016-11-04",4792703.37322153,5175094.42972211,3301285.35203572,"newyork","with_book"
"2016-11-05",5081090.34451352,5721726.08499315,3603746.07399358,"newyork","with_book"
"2016-11-06",4631145.16801663,5409387.23847929,3374667.09177262,"newyork","with_book"
"2016-11-07",4404568.6220496,4715895.38380236,3780544.79913412,"newyork","with_book"
"2016-11-08",3920500.91213343,4788533.66792857,5019443.07253496,"newyork","with_book"
"2016-11-09",3052373.79399977,3676488.99119021,4066278.96516307,"newyork","with_book"
"2016-11-10",4083889.26512093,4710594.62662771,3384193.62953327,"newyork","with_book"
"2016-11-11",4389748.92778678,5483100.78676237,3372165.47844789,"newyork","with_book"
"2016-11-12",4864223.4368245,5575423.5239433,3458207.89180922,"newyork","with_book"
"2016-11-13",4472475.19014072,5566022.54392075,3461097.90409509,"newyork","with_book"
"2016-11-14",4325779.09368309,5187434.44634611,3085138.07123582,"newyork","with_book"
"2016-11-15",4412950.40589175,5194853.01702825,3325815.19060435,"newyork","with_book"
"2016-11-16",4654703.76122016,5044902.31716438,3330423.72996421,"newyork","with_book"
"2016-11-17",4485312.73532054,4725845.67547438,3011444.34027988,"newyork","with_book"
"2016-11-18",4884708.66582948,5116548.90606446,3241997.21097453,"newyork","with_book"
"2016-11-19",5261548.90611529,5647188.9621482,3464730.83666918,"newyork","with_book"
"2016-11-20",5274318.62852074,5818914.60128649,3239329.83569754,"newyork","with_book"
"2016-11-21",5651955.3424926,4883561.2710796,3009269.1038247,"newyork","with_book"
"2016-11-22",4964793.26382344,4957108.97477686,2771557.87064399,"newyork","with_book"
"2016-11-23",4714600.50858706,4865722.13401871,2684062.07762927,"newyork","with_book"
"2016-11-24",4842967.62901359,5867348.90209876,2578047.93627218,"newyork","with_book"
"2016-11-25",4557432.6942912,5016971.93583852,2602210.67521789,"newyork","with_book"
"2016-11-26",4716227.99535441,5418030.39597704,2999742.95439584,"newyork","with_book"
"2016-11-27",4879361.28673914,5581910.5298348,3080773.08250823,"newyork","with_book"
"2016-11-28",4332065.25975689,4565239.57067275,2608542.4577122,"newyork","with_book"
"2016-11-29",4809019.24559237,4964972.47021411,2859617.33385365,"newyork","with_book"
"2016-11-30",4731435.7696835,4885173.59777002,2859694.66042576,"newyork","with_book"
"2016-12-01",4884210.57390978,4882823.49781199,3015674.0747695,"newyork","with_book"
"2016-12-02",5201770.26316058,5195578.64997751,3245963.34199529,"newyork","with_book"
"2016-12-03",5737262.14880973,5657378.73101856,3546418.01284433,"newyork","with_book"
"2016-12-04",5511279.37322153,5815606.42972211,3473413.35203572,"newyork","with_book"
"2016-12-05",4950962.34451352,4810958.08499315,3083298.07399358,"newyork","with_book"
"2016-12-06",4895337.16801663,5049067.23847929,3170475.09177262,"newyork","with_book"
"2016-12-07",4892952.6220496,4970087.38380236,3097968.79913412,"newyork","with_book"
"2016-12-08",4885268.91213343,4816533.66792857,3330035.07253496,"newyork","with_book"
"2016-12-09",5190101.79399977,4955512.99119021,3315638.96516307,"newyork","with_book"
"2016-12-10",5180785.26512093,5261042.62662771,3622385.62953327,"newyork","with_book"
"2016-12-11",5580708.92778678,5971484.78676237,3314101.47844789,"newyork","with_book"
"2016-09-13",2544367.4368245,4894911.5239433,1294479.89180922,"spain","with_book"
"2016-09-14",2695067.19014072,5115702.54392075,1293369.90409509,"spain","with_book"
"2016-09-15",2932691.09368309,5277562.44634611,1223666.07123582,"spain","with_book"
"2016-09-16",3007862.40589175,5429109.01702825,1530407.19060435,"spain","with_book"
"2016-09-17",3407743.76122016,6452118.31716438,1537015.72996421,"spain","with_book"
"2016-09-18",3074224.73532054,5890869.67547438,1678420.34027988,"spain","with_book"
"2016-09-19",2694980.66582948,4878420.90606446,1286461.21097453,"spain","with_book"
"2016-09-20",2463308.90611529,4722484.9621482,1369066.83666918,"spain","with_book"
"2016-09-21",2622206.62852074,5196466.60128649,1211729.83569754,"spain","with_book"
"2016-09-22",2615523.3424926,5125817.2710796,1377989.1038247,"spain","with_book"
"2016-09-23",2626937.26382344,5663748.97477686,1370469.87064399,"spain","with_book"
"2016-09-24",3005256.50858706,6357002.13401871,1755358.07762927,"spain","with_book"
"2016-09-25",2851367.62901359,6139604.90209876,1679343.93627217,"spain","with_book"
"2016-09-26",2545832.6942912,5347291.93583852,1293186.67521789,"spain","with_book"
"2016-09-27",2538499.99535441,4645454.39597704,1290398.95439584,"spain","with_book"
"2016-09-28",2855761.28673914,4573142.5298348,1447493.08250823,"spain","with_book"
"2016-09-29",2774849.25975689,4881559.57067275,1441646.4577122,"spain","with_book"
"2016-09-30",2769419.24559237,4876972.47021411,1756785.33385365,"spain","with_book"
"2016-10-01",3006091.7696835,5501749.59777002,1836926.66042576,"spain","with_book"
"2016-10-02",2770546.57390978,5735591.49781199,1994906.0747695,"spain","with_book"
"2016-10-03",2547658.26316058,4336938.64997751,1918939.34199529,"spain","with_book"
"2016-10-04",2710830.14880973,4660610.73101856,1534818.01284433,"spain","with_book"
"2016-10-05",2472847.37322153,4572646.42972211,1293685.35203572,"spain","with_book"
"2016-10-06",2925362.34451352,4815022.08499315,1448018.07399358,"spain","with_book"
"2016-10-07",2855737.16801663,5039131.23847929,1599259.09177262,"spain","with_book"
"2016-10-08",2929416.6220496,6597495.38380236,1758944.79913412,"spain","with_book"
"2016-10-09",2849668.91213343,6371877.66792857,1606691.07253496,"spain","with_book"
"2016-10-10",2776181.79399977,4649320.99119021,1448166.96516307,"spain","with_book"
"2016-10-11",2924993.26512093,4644594.62662771,1522721.62953327,"spain","with_book"
"2016-10-12",3012660.92778678,5745356.78676237,1838949.47844789,"spain","with_book"
"2016-10-13",2938687.4368245,4664719.5239433,1454607.89180922,"spain","with_book"
"2016-10-14",3077387.19014072,5185766.54392075,1597625.90409509,"spain","with_book"
"2016-10-15",3703331.09368309,7297226.44634611,1916242.07123582,"spain","with_book"
"2016-10-16",2925798.40589175,6283813.01702825,1838663.19060435,"spain","with_book"
"2016-10-17",2703167.76122016,4576582.31716438,1535015.72996421,"spain","with_book"
"2016-10-18",2769968.73532054,4571781.67547438,1296100.34027988,"spain","with_book"
"2016-10-19",2546852.66582948,4808356.90606446,1528653.21097453,"spain","with_book"
"2016-10-20",2705500.90611529,4496292.9621482,1689322.83666918,"spain","with_book"
"2016-10-21",2698270.62852074,5428658.60128649,1678113.83569754,"spain","with_book"
"2016-10-22",2999843.3424926,6134649.2710796,1918437.1038247,"spain","with_book"
"2016-10-23",2857129.26382344,5659748.97477686,1444533.87064399,"spain","with_book"
"2016-10-24",2390744.50858706,4493466.13401871,1453102.07762927,"spain","with_book"
"2016-10-25",2461047.62901359,4812516.90209876,1757407.93627217,"spain","with_book"
"2016-10-26",2551832.6942912,5275227.93583852,1845634.67521789,"spain","with_book"
"2016-10-27",2622563.99535441,5354030.39597704,1764782.95439584,"spain","with_book"
"2016-10-28",2777697.28673914,5431846.5298348,1837813.08250823,"spain","with_book"
"2016-10-29",2848913.25975689,6204647.57067275,1984094.4577122,"spain","with_book"
"2016-10-30",2777419.24559237,6055932.47021411,2077041.33385365,"spain","with_book"
"2016-10-31",2695835.7696835,5503749.59777002,2151182.66042576,"spain","with_book"
"2016-11-01",2768546.57390978,6826487.49781199,1680650.0747695,"spain","with_book"
"2016-11-02",2465594.26316058,5581962.64997751,1290427.34199529,"spain","with_book"
"2016-11-03",2860958.14880973,5122994.73101856,1216562.01284433,"spain","with_book"
"2016-11-04",2540911.37322153,5499414.42972211,1439813.35203572,"spain","with_book"
"2016-11-05",3157554.34451352,6218174.08499315,1602146.07399358,"spain","with_book"
"2016-11-06",2863737.16801663,5905835.23847929,1529195.09177262,"spain","with_book"
"2016-11-07",2467032.6220496,5042215.38380236,1296560.79913412,"spain","with_book"
"2016-11-08",2539412.91213343,5124853.66792857,1452563.07253496,"spain","with_book"
"2016-11-09",2305797.79399977,5271832.99119021,1446166.96516307,"spain","with_book"
"2016-11-10",2772865.26512093,5351170.62662771,1292529.62953327,"spain","with_book"
"2016-11-11",2930596.92778678,6521996.78676237,1678821.47844789,"spain","with_book"
"2016-11-12",2932687.4368245,6766447.5239433,1760863.89180922,"spain","with_book"
"2016-11-13",3163451.19014072,6052470.54392075,1527561.90409509,"spain","with_book"
"2016-11-14",2614435.09368309,5115434.44634611,1295730.07123582,"spain","with_book"
"2016-11-15",2699606.40589175,5120853.01702825,1378279.19060435,"spain","with_book"
"2016-11-16",2625103.76122016,4966902.31716438,1222759.72996421,"spain","with_book"
"2016-11-17",2769968.73532054,5040165.67547438,1374164.34027988,"spain","with_book"
"2016-11-18",3241428.66582948,5424868.90606446,1520653.21097453,"spain","with_book"
"2016-11-19",2851628.90611529,6047572.9621482,1835450.83666918,"spain","with_book"
"2016-11-20",3328782.62852074,6371426.60128649,1527985.83569754,"spain","with_book"
"2016-11-21",3240035.3424926,5047753.2710796,1456053.1038247,"spain","with_book"
"2016-11-22",3019257.26382344,5197364.97477686,1294405.87064399,"spain","with_book"
"2016-11-23",2781064.50858706,4727658.13401871,1218910.07762927,"spain","with_book"
"2016-11-24",2617175.62901359,5515092.90209876,1210959.93627217,"spain","with_book"
"2016-11-25",2782024.6942912,5193163.93583852,1451314.67521789,"spain","with_book"
"2016-11-26",2770691.99535441,5892478.39597704,1522590.95439584,"spain","with_book"
"2016-11-27",2619569.28673914,6210486.5298348,1757749.08250823,"spain","with_book"
"2016-11-28",2614721.25975689,4877559.57067275,1437646.4577122,"spain","with_book"
"2016-11-29",2775419.24559237,4726844.47021411,1294401.33385365,"spain","with_book"
"2016-11-30",2621771.7696835,5195493.59777002,1296478.66042576,"spain","with_book"
"2016-12-01",3627250.57390978,5421335.49781199,1290330.0747695,"spain","with_book"
"2016-12-02",4104938.26316058,5269706.64997751,1680747.34199529,"spain","with_book"
"2016-12-03",3161214.14880973,5813570.73101856,1594882.01284433,"spain","with_book"
"2016-12-04",2937231.37322153,6286054.42972211,1758069.35203572,"spain","with_book"
"2016-12-05",2767234.34451352,7857518.08499315,1602146.07399358,"spain","with_book"
"2016-12-06",3798505.16801663,6059963.23847929,1527195.09177262,"spain","with_book"
"2016-12-07",3087544.6220496,5584663.38380236,1760944.79913412,"spain","with_book"
"2016-12-08",3474180.91213343,6293813.66792857,1606691.07253496,"spain","with_book"
"2016-12-09",3704949.79399977,5421960.99119021,1674358.96516307,"spain","with_book"
"2016-12-10",3001057.26512093,5891618.62662771,1911041.62953327,"spain","with_book"
"2016-12-11",3086724.92778678,5975548.78676237,1444629.47844789,"spain","with_book"
"2016-09-13",6403439.4368245,5865615.5239433,3358079.89180922,"washington","with_book"
"2016-09-14",7112587.19014072,5708086.54392075,3525097.90409509,"washington","with_book"
"2016-09-15",6319379.09368309,5229434.44634611,2892946.07123582,"washington","with_book"
"2016-09-16",6870934.40589175,5623173.01702825,3363815.19060435,"washington","with_book"
"2016-09-17",7266815.76122016,6720246.31716438,3600615.72996421,"washington","with_book"
"2016-09-18",6633040.73532054,6092933.67547438,3051444.34027988,"washington","with_book"
"2016-09-19",6163732.66582948,5849124.90606446,3193933.21097453,"washington","with_book"
"2016-09-20",6400444.90611529,5615124.9621482,2808154.83666918,"washington","with_book"
"2016-09-21",6561342.62852074,5934978.60128649,3277329.83569754,"washington","with_book"
"2016-09-22",6388531.3424926,5854329.2710796,2887141.1038247,"washington","with_book"
"2016-09-23",6399945.26382344,5455492.97477686,3191877.87064399,"washington","with_book"
"2016-09-24",6548072.50858706,6543066.13401871,3112382.07762927,"washington","with_book"
"2016-09-25",6626375.62901359,6479796.90209876,3580815.93627218,"washington","with_book"
"2016-09-26",5632264.6942912,5623419.93583852,2896402.67521789,"washington","with_book"
"2016-09-27",5380739.99535441,5379966.39597704,3117806.95439584,"washington","with_book"
"2016-09-28",5918193.28673914,5449782.5298348,2948645.08250823,"washington","with_book"
"2016-09-29",5476961.25975689,5007559.57067275,3128926.4577122,"washington","with_book"
"2016-09-30",6484363.24559237,5235164.47021411,3285937.33385365,"washington","with_book"
"2016-10-01",5928395.7696835,5769877.59777002,3588270.66042576,"washington","with_book"
"2016-10-02",6233298.57390978,5763527.49781199,3037674.0747695,"washington","with_book"
"2016-10-03",6164538.26316058,5611898.64997751,2803579.34199529,"washington","with_book"
"2016-10-04",6401774.14880973,5463186.73101856,3274162.01284433,"washington","with_book"
"2016-10-05",6233855.37322153,5133030.42972211,3337285.35203572,"washington","with_book"
"2016-10-06",5775602.34451352,5089150.08499315,3283426.07399358,"washington","with_book"
"2016-10-07",6406553.16801663,5779643.23847929,2808155.09177262,"washington","with_book"
"2016-10-08",7250872.6220496,5922855.38380236,3972672.79913412,"washington","with_book"
"2016-10-09",6388484.91213343,5304917.66792857,3506163.07253496,"washington","with_book"
"2016-10-10",6172869.79399977,4845384.99119021,3361638.96516307,"washington","with_book"
"2016-10-11",5865297.26512093,6023618.62662771,3526257.62953327,"washington","with_book"
"2016-10-12",6709604.92778678,5226844.78676237,3428165.47844789,"washington","with_book"
"2016-10-13",6237311.4368245,4762719.5239433,3113887.89180922,"washington","with_book"
"2016-10-14",5679435.19014072,5289766.54392075,3028713.90409509,"washington","with_book"
"2016-10-15",6529571.09368309,5751882.44634611,4117970.07123582,"washington","with_book"
"2016-10-16",6446614.40589175,5979493.01702825,3407879.19060435,"washington","with_book"
"2016-10-17",5781599.76122016,4844710.31716438,3754743.72996421,"washington","with_book"
"2016-10-18",6548976.73532054,5384357.67547438,3669956.34027988,"washington","with_book"
"2016-10-19",6185732.66582948,4934356.90606446,4074637.21097453,"washington","with_book"
"2016-10-20",6082188.90611529,5609124.9621482,4129242.83666918,"washington","with_book"
"2016-10-21",6639406.62852074,5622722.60128649,3745713.83569754,"washington","with_book"
"2016-10-22",6148339.3424926,5458009.2710796,4364357.1038247,"washington","with_book"
"2016-10-23",6716201.26382344,5615620.97477686,4522965.87064399,"washington","with_book"
"2016-10-24",6093688.50858706,5698362.13401871,3907022.07762927,"washington","with_book"
"2016-10-25",5703607.62901359,6025412.90209876,4141263.93627218,"washington","with_book"
"2016-10-26",5802392.6942912,5559355.93583852,4549746.67521789,"washington","with_book"
"2016-10-27",6966019.99535441,5403966.39597704,4312766.95439584,"washington","with_book"
"2016-10-28",6554705.28673914,5852102.5298348,5068373.08250823,"washington","with_book"
"2016-10-29",6858113.25975689,5608071.57067275,4900398.4577122,"washington","with_book"
"2016-10-30",6300235.24559237,5441356.47021411,5287601.33385365,"washington","with_book"
"2016-10-31",6090523.7696835,5307493.59777002,4452974.66042576,"washington","with_book"
"2016-11-01",6327362.57390978,5467271.49781199,3287866.0747695,"washington","with_book"
"2016-11-02",6486794.26316058,5309642.64997751,3516155.34199529,"washington","with_book"
"2016-11-03",6569902.14880973,5709378.73101856,3520354.01284433,"washington","with_book"
"2016-11-04",7188623.37322153,5853606.42972211,3433349.35203572,"washington","with_book"
"2016-11-05",6790434.34451352,6494302.08499315,4142130.07399358,"washington","with_book"
"2016-11-06",6574681.16801663,5635515.23847929,3678859.09177262,"washington","with_book"
"2016-11-07",6322104.6220496,5306343.38380236,3668416.79913412,"washington","with_book"
"2016-11-08",5445716.91213343,5533109.66792857,4671123.07253496,"washington","with_book"
"2016-11-09",4165269.79399977,4321000.99119021,5491430.96516307,"washington","with_book"
"2016-11-10",5771233.26512093,5773426.62662771,3978641.62953327,"washington","with_book"
"2016-11-11",5999028.92778678,5843356.78676237,4122741.47844789,"washington","with_book"
"2016-11-12",6929887.4368245,6548191.5239433,3650335.89180922,"washington","with_book"
"2016-11-13",5991691.19014072,6538790.54392075,3653225.90409509,"washington","with_book"
"2016-11-14",5374611.09368309,6002074.44634611,3119138.07123582,"washington","with_book"
"2016-11-15",6416550.40589175,5949429.01702825,3612007.19060435,"washington","with_book"
"2016-11-16",6406111.76122016,5859542.31716438,3286359.72996421,"washington","with_book"
"2016-11-17",7111424.73532054,5010037.67547438,3061444.34027988,"washington","with_book"
"2016-11-18",7358692.66582948,5638932.90606446,4076637.21097453,"washington","with_book"
"2016-11-19",7113020.90611529,6171572.9621482,3911050.83666918,"washington","with_book"
"2016-11-20",6727470.62852074,6023042.60128649,3521521.83569754,"washington","with_book"
"2016-11-21",7975811.3424926,5099689.2710796,2913141.1038247,"washington","with_book"
"2016-11-22",6576073.26382344,5553556.97477686,3133813.87064399,"washington","with_book"
"2016-11-23",6556072.50858706,5380106.13401871,2964254.07762927,"washington","with_book"
"2016-11-24",6446247.62901359,6065476.90209876,2776175.93627218,"washington","with_book"
"2016-11-25",6707160.6942912,5058971.93583852,2566146.67521789,"washington","with_book"
"2016-11-26",7270275.99535441,6410798.39597704,3602190.95439584,"washington","with_book"
"2016-11-27",6728833.28673914,6650742.5298348,3134773.08250823,"washington","with_book"
"2016-11-28",6501793.25975689,5798199.57067275,2826670.4577122,"washington","with_book"
"2016-11-29",7287003.24559237,5569420.47021411,2917617.33385365,"washington","with_book"
"2016-11-30",6719035.7696835,4999237.59777002,2895694.66042576,"washington","with_book"
"2016-12-01",6977874.57390978,5181015.49781199,3313866.0747695,"washington","with_book"
"2016-12-02",7976010.26316058,6018218.64997751,2897643.34199529,"washington","with_book"
"2016-12-03",7756862.14880973,6271826.73101856,3067970.01284433,"washington","with_book"
"2016-12-04",7300687.37322153,6590182.42972211,3857669.35203572,"washington","with_book"
"2016-12-05",6021794.34451352,5413406.08499315,2670914.07399358,"washington","with_book"
"2016-12-06",6973001.16801663,4940939.23847929,3374603.09177262,"washington","with_book"
"2016-12-07",6792488.6220496,5620599.38380236,3670416.79913412,"washington","with_book"
"2016-12-08",7179124.91213343,5236853.66792857,3125843.07253496,"washington","with_book"
"2016-12-09",6931509.79399977,5057576.99119021,2793190.96516307,"washington","with_book"
"2016-12-10",7258449.26512093,5777426.62662771,4138769.62953327,"washington","with_book"
"2016-12-11",7189988.92778678,7112380.78676237,3752421.47844789,"washington","with_book"
